15 1 74 3.25 3.25 4 1.75 2 1 1 1 4 2 2 3 3 1 1 7 5 1 81 0.75 50.6 -0.137 48.69 0.191 33.596 0.473
15 1 74 3.25 3.25 4 1.75 2 1 1 1 4 2 2 3 3 1 1 7 5 3 92 1.7 85.82 0.768 68.88 0.769 39.836 0.921
16 2 65 2.75 2.75 3 2 2 1 1 1 4 2 2 6 6 4 2 5 6 0 65 0.2 43.01 -0.487 33.26 -0.49 24.71 -0.108
16 2 65 2.75 2.75 3 2 2 1 1 1 4 2 2 6 6 4 2 5 6 1 72 0.75 46.24 -0.32 35.24 -0.41 34.898 0.561
16 2 65 2.75 2.75 3 2 2 1 1 1 4 2 2 6 6 4 2 5 6 3 84 1.7 66.48 0.387 66.84 0.727 42.054 1.109
19 2 71 3.25 2.5 3.25 2.25 3 1 1 2 4 2 2 4 4 4 2 7 3 0 71 0.2 27.81 -1.57 18.64 -1.494 14.728 -0.857
19 2 71 3.25 2.5 3.25 2.25 3 1 1 2 4 2 2 4 4 4 2 7 3 1 78 0.75 39.6 -0.701 25.58 -0.933 17.871 -0.595
19 2 71 3.25 2.5 3.25 2.25 3 1 1 2 4 2 2 4 4 4 2 7 3 3 89 1.7 71.11 0.455 43.55 -0.013 34.167 0.512
20 1 63 3.25 2.75 2.25 1.5 1.5 2 1 2 1 2 2 3 3 3 2 6 2 0 63 0.2 26.85 -1.651 25.83 -0.917 23.977 -0.157
20 1 63 3.25 2.75 2.25 1.5 1.5 2 1 2 1 2 2 3 3 3 2 6 2 1 70 0.75 33.15 -1.146 34.26 -0.448 30.03 0.24
20 1 63 3.25 2.75 2.25 1.5 1.5 2 1 2 1 2 2 3 3 3 2 6 2 3 81 1.7 49.24 -0.191 48.84 0.197 31.375 0.327
22 1 73 2.75 2.5 4 1.25 2 3 2 2 5 2 1 3 3 2 2 2 4 0 73 0.2 27.46 -1.595 13.92 -2.036 18.558 -0.542
22 1 73 2.75 2.5 4 1.25 2 3 2 2 5 2 1 3 3 2 2 2 4 1 80 0.75 29.66 -1.427 18.8 -1.479 20.344 -0.409
22 1 73 2.75 2.5 4 1.25 2 3 2 2 5 2 1 3 3 2 2 2 4 3 92 1.71 46.71 -0.293 33.66 -0.477 29.542 0.208
23 2 73 2.75 3 4 1.25 2 1 1 1 3 2 1 3 3 2 2 8 8 0 73 0.2 43.8 -0.448 34.63 -0.385 25.589 -0.05
23 2 73 2.75 3 4 1.25 2 1 1 1 3 2 1 3 3 2 2 8 8 1 80 0.75 51.26 -0.108 40.13 -0.156 27.17 0.054
25 2 64 3.25 2.25 3.75 1.75 2.5 1 2 2 5 2 2 3 3 2 2 7 2 0 64 0.2 37.42 -0.849 29.9 -0.669 20.702 -0.384
25 2 64 3.25 2.25 3.75 1.75 2.5 1 2 2 5 2 2 3 3 2 2 7 2 1 71 0.75 46.36 -0.285 39.68 -0.179 27.016 0.044
26 2 68 2.75 3.25 4 1.25 1 1 2 2 5 2 2 5 4 3 2 5 3 0 68 0.2 38.71 -0.76 25.87 -0.914 27.976 0.106
26 2 68 2.75 3.25 4 1.25 1 1 2 2 5 2 2 5 4 3 2 5 3 1 75 0.75 47.36 -0.241 46.5 0.099 35.161 0.579
26 2 68 2.75 3.25 4 1.25 1 1 2 2 5 2 2 5 4 3 2 5 3 3 86 1.7 65.94 0.361 58.74 0.515 45.246 1.446
27 2 71 3.25 2.75 4 1.5 1.5 1 1 2 4 2 2 3 3 1 1 8 8 0 71 0.2 30.73 -1.353 25.25 -0.956 23.323 -0.201
27 2 71 3.25 2.75 4 1.5 1.5 1 1 2 4 2 2 3 3 1 1 8 8 1 78 0.75 44.35 -0.389 38.75 -0.225 30.764 0.287
27 2 71 3.25 2.75 4 1.5 1.5 1 1 2 4 2 2 3 3 1 1 8 8 3 89 1.71 59.63 0.186 61.21 0.572 40.033 0.937
28 1 68 3.75 2.75 4 1.25 2 1 0 0 0 2 2 5 3 4 2 6 4 0 68 0.2 28.97 -1.478 21.08 -1.277 25.621 -0.048
28 1 68 3.75 2.75 4 1.25 2 1 0 0 0 2 2 5 3 4 2 6 4 1 75 0.75 38.83 -0.753 33.25 -0.496 30.277 0.256
28 1 68 3.75 2.75 4 1.25 2 1 0 0 0 2 2 5 3 4 2 6 4 3 86 1.7 57.85 0.132 66.35 0.714 39.316 0.88
29 2 67 3.75 2.5 3 1.5 1.5 1 2 2 1 2 2 3 3 2 2 6 3 0 67 0.2 30.01 -1.402 24.71 -0.995 22.048 -0.289
29 2 67 3.75 2.5 3 1.5 1.5 1 2 2 1 2 2 3 3 2 2 6 3 1 73 0.75 40.1 -0.667 35.71 -0.391 26.877 0.035
29 2 67 3.75 2.5 3 1.5 1.5 1 2 2 1 2 2 3 3 2 2 6 3 3 85 1.71 68.2 0.41 54.54 0.38 35.324 0.59
30 1 71 2.5 2.5 2 2 1.5 2 2 2 5 1 2 3 3 2 2 5 6 0 71 0.13 33.47 -1.124 32.3 -0.544 23.991 -0.156
30 1 71 2.5 2.5 2 2 1.5 2 2 2 5 1 2 3 3 2 2 5 6 1 78 0.73 44.08 -0.429 51.85 0.295 33.808 0.487
33 2 73 2.75 3 3 2 2 4 1 2 3 2 2 3 3 1 1 4 2 0 73 0.13 30.56 -1.328 21.03 -1.281 18.692 -0.532
33 2 73 2.75 3 3 2 2 4 1 2 3 2 2 3 3 1 1 4 2 1 80 0.73 43.36 -0.473 32.57 -0.52 23.204 -0.209
33 2 73 2.75 3 3 2 2 4 1 2 3 2 2 3 3 1 1 4 2 3 92 1.71 76.41 0.588 48.29 0.174 25.607 -0.048
34 1 72 3 2.5 2.75 2 2 2 1 2 5 2 2 1 1 1 2 3 7 0 72 0.13 24.67 -1.883 16.35 -1.717 17.81 -0.599
34 1 72 3 2.5 2.75 2 2 2 1 2 5 2 2 1 1 1 2 3 7 1 79 0.7 29.85 -1.413 29.25 -0.684 24.27 -0.137
36 2 70 3.75 2.25 4 1.5 2.5 2 2 2 5 2 2 3 2 1 1 6 4 0 70 0.13 35.04 -1.013 27.45 -0.812 27.33 0.064
36 2 70 3.75 2.25 4 1.5 2.5 2 2 2 5 2 2 3 2 1 1 6 4 1 77 0.73 50.78 -0.131 38.42 -0.222 35.749 0.619
37 1 65 3.75 3 4 2 2 1 2 2 5 2 2 3 3 2 2 6 7 0 65 0.13 27.76 -1.57 25.85 -0.916 34.184 0.513
37 1 65 3.75 3 4 2 2 1 2 2 5 2 2 3 3 2 2 6 7 1 72 0.73 46.74 -0.289 36.5 -0.357 36.517 0.673
38 2 69 2.5 2.5 3.25 1.25 2 1 2 2 1 2 2 3 5 2 1 5 4 0 69 0.18 25.48 -1.778 17.62 -1.591 17.847 -0.597
38 2 69 2.5 2.5 3.25 1.25 2 1 2 2 1 2 2 3 5 2 1 5 4 1 76 0.73 42.59 -0.515 25.24 -0.957 19.185 -0.494
38 2 69 2.5 2.5 3.25 1.25 2 1 2 2 1 2 2 3 5 2 1 5 4 3 87 1.71 63.89 0.273 39.1 -0.206 27.686 0.087
42 1 67 2.75 2.25 3.25 1.75 2.5 2 1 1 2 2 1 3 3 2 1 4 5 0 67 0.13 23.93 -1.987 18.19 -1.534 21.15 -0.352
42 1 67 2.75 2.25 3.25 1.75 2.5 2 1 1 2 2 1 3 3 2 1 4 5 1 74 0.73 39.01 -0.74 29.31 -0.698 24.289 -0.136
42 1 67 2.75 2.25 3.25 1.75 2.5 2 1 1 2 2 1 3 3 2 1 4 5 3 86 1.71 58.97 0.174 48.18 0.169 33.433 0.463
45 2 66 2.25 1.5 2.75 1.25 3 3 1 1 3 2 1 3 1 1 1 3 4 0 66 0.13 25.7 -1.756 18.65 -1.493 8.077 -1.723
45 2 66 2.25 1.5 2.75 1.25 3 3 1 1 3 2 1 3 1 1 1 3 4 1 73 0.73 40.05 -0.716 30.69 -0.626 12.888 -1.034
48 2 69 2.5 1.75 2.75 1.5 2.5 2 2 2 1 2 2 3 5 2 1 4 2 0 69 0.18 24.38 -1.911 17.34 -1.619 10.129 -1.365
48 2 69 2.5 1.75 2.75 1.5 2.5 2 2 2 1 2 2 3 5 2 1 4 2 1 76 0.73 34.57 -1.046 23.11 -1.113 16.508 -0.704
48 2 69 2.5 1.75 2.75 1.5 2.5 2 2 2 1 2 2 3 5 2 1 4 2 3 87 1.71 51.54 -0.075 36.5 -0.371 24.697 -0.109
49 2 67 2.75 2 2.75 1.25 1 3 1 2 4 1 2 3 3 1 1 8 6 0 67 0.16 32.38 -1.201 22.12 -1.192 17.668 -0.611
49 2 67 2.75 2 2.75 1.25 1 3 1 2 4 1 2 3 3 1 1 8 6 1 73 0.67 36.31 -0.923 27.62 -0.776 24.969 -0.091
49 2 67 2.75 2 2.75 1.25 1 3 1 2 4 1 2 3 3 1 1 8 6 3 85 1.67 84.51 0.706 56.87 0.462 31.391 0.328
51 1 64 3.75 2.5 4 2 2 1 2 2 4 2 1 6 6 5 2 6 4 0 64 0.16 40.55 -0.644 33.97 -0.436 17.817 -0.599
51 1 64 3.75 2.5 4 2 2 1 2 2 4 2 1 6 6 5 2 6 4 1 70 0.67 49.72 -0.175 42.03 -0.076 22.745 -0.24
51 1 64 3.75 2.5 4 2 2 1 2 2 4 2 1 6 6 5 2 6 4 3 82 1.67 66.19 0.408 92.61 1.211 36.632 0.681
52 2 68 3.5 3.5 3.75 1.75 2 1 1 1 1 2 2 5 3 3 2 9 8 0 68 0.16 39.73 -0.694 27.35 -0.818 30.15 0.247
52 2 68 3.5 3.5 3.75 1.75 2 1 1 1 1 2 2 5 3 3 2 9 8 1 74 0.67 48.93 -0.203 37.89 -0.274 39.481 0.893
53 1 72 2.75 3 3 2 2 2 2 2 5 2 2 3 5 3 2 6 5 0 72 0.16 37.23 -0.862 40.17 -0.184 29.128 0.181
53 1 72 2.75 3 3 2 2 2 2 2 5 2 2 3 5 3 2 6 5 1 78 0.67 50.27 -0.152 61.34 0.574 32.517 0.402
53 1 72 2.75 3 3 2 2 2 2 2 5 2 2 3 5 3 2 6 5 3 90 1.67 105.91 1.042 94.66 1.246 35.877 0.628
54 2 66 2.75 2 3.75 1.75 3.5 4 2 2 1 2 1 2 2 1 1 5 6 0 66 0.16 32.88 -1.165 19.79 -1.388 16.922 -0.67
54 2 66 2.75 2 3.75 1.75 3.5 4 2 2 1 2 1 2 2 1 1 5 6 1 72 0.68 39.73 -0.696 27.62 -0.794 19.896 -0.442
56 1 69 3 1.5 3.75 1.75 2.5 2 0 0 0 2 2 4 3 2 1 6 7 0 69 0.16 31.15 -1.287 22.22 -1.183 12.389 -1.087
56 1 69 3 1.5 3.75 1.75 2.5 2 0 0 0 2 2 4 3 2 1 6 7 1 75 0.67 44.35 -0.383 38.97 -0.212 25.882 -0.03
57 2 69 3.75 2.75 4 1.25 1.5 3 2 2 3 2 1 6 3 3 2 5 0 0 69 0.16 35.26 -0.999 30.7 -0.602 17.128 -0.653
57 2 69 3.75 2.75 4 1.25 1.5 3 2 2 3 2 1 6 3 3 2 5 0 1 75 0.67 38.69 -0.758 35.91 -0.348 21.113 -0.354
59 1 62 3.5 3.25 4 2.25 2.5 2 1 1 4 2 2 3 3 2 2 3 1 0 62 0.16 26.99 -1.635 13.96 -2.03 18.48 -0.548
59 1 62 3.5 3.25 4 2.25 2.5 2 1 1 4 2 2 3 3 2 2 3 1 1 68 0.67 34.75 -1.034 28.34 -0.75 26.032 -0.02
59 1 62 3.5 3.25 4 2.25 2.5 2 1 1 4 2 2 3 3 2 2 3 1 3 80 1.67 48.53 -0.213 50.71 0.256 29.699 0.218
60 2 66 3.25 2.75 3 1.5 1.5 1 1 2 3 2 1 3 3 3 2 8 8 0 66 0.16 31.25 -1.28 20.13 -1.359 22.376 -0.266
60 2 66 3.25 2.75 3 1.5 1.5 1 1 2 3 2 1 3 3 3 2 8 8 1 73 0.67 37.32 -0.852 21.43 -1.248 27.162 0.053
60 2 66 3.25 2.75 3 1.5 1.5 1 1 2 3 2 1 3 3 3 2 8 8 3 85 1.67 58.14 0.129 44.38 0.02 30.912 0.297
61 1 72 3.25 2 4 1.75 2 4 2 2 2 2 2 3 3 2 2 3 7 0 72 0.16 29.04 -1.475 23.93 -1.052 23.862 -0.165
61 1 72 3.25 2 4 1.75 2 4 2 2 2 2 2 3 3 2 2 3 7 1 78 0.67 37.43 -0.846 37.22 -0.274 25.207 -0.075
61 1 72 3.25 2 4 1.75 2 4 2 2 2 2 2 3 3 2 2 3 7 3 90 1.67 50.99 -0.112 59.41 0.53 34.954 0.565
64 2 66 3 2.5 3.25 2 1.5 2 1 2 2 2 2 3 3 2 2 5 8 0 66 0.16 39.51 -0.705 26.65 -0.863 20.035 -0.432
64 2 66 3 2.5 3.25 2 1.5 2 1 2 2 2 2 3 3 2 2 5 8 1 72 0.67 47.28 -0.262 37.35 -0.297 33.404 0.461
64 2 66 3 2.5 3.25 2 1.5 2 1 2 2 2 2 3 3 2 2 5 8 3 84 1.67 95.29 0.91 64.14 0.65 34.923 0.563
67 1 67 3 2.25 3 2.25 2.5 1 3 2 2 2 2 3 1 2 1 7 8 0 67 0.16 32.03 -1.225 27.14 -0.831 20.319 -0.411
67 1 67 3 2.25 3 2.25 2.5 1 3 2 2 2 2 3 1 2 1 7 8 1 74 0.68 40.44 -0.647 30.81 -0.619 24.493 -0.122
72 1 69 2.25 2 1.75 2 3.5 3 2 2 3 2 1 6 3 3 2 4 1 0 69 0.16 36.37 -0.92 25.86 -0.915 12.238 -1.103
