2 63.07 30.69 0.58 0.059 0.016 0 1 -1.318 20.65 0.962 0.278 0.01 0 -1.313 17.916 -0.591 4 5 2.83 3.2 2.67 2 2 2.86 3.44 3.92 2.83 3.5 3.2 1.4 2 44.38 39.5 14.1 2 2 2 2 2 1 2 1.09 5 2 35000 191.32 1.57 152.24 1.601 89.7 1.1
1 65.67 31.33 0.641 0.073 0.02 0 0 -1.275 20.68 0.963 0.28 0.01 0 -1.311 21.485 -0.328 0 7 3.17 3 3.67 1.75 2 2.48 2.79 4.4 2.33 3 2.4 2.2 1.5 47.25 46 14.49 2 2 2 2 2 1 2 -0.66 1 2 24000 145.07 0.979 96.87 0.703 85.38 0.872
2 65.97 34.28 0.849 0.188 0.053 0.001 0 -1.066 26.36 0.995 0.736 0.101 0.003 -0.881 18.271 -0.564 4 4 3.67 3 4 1 1.5 2.96 3.44 4.4 2.83 3.25 3 1.6 1.75 47.5 69.25 21.58 2 2 2 2 2 1 2 0.28 4 2 17000 184.85 1.451 146.96 1.492 98.52 1.686
1 64.1 29.24 0.431 0.035 0.01 0 3 -1.458 28 0.997 0.819 0.168 0.005 -0.778 29.977 0.236 6 8 3.33 2.2 3.67 1.5 2.5 2.67 3.01 3.92 1.67 2 2 2.6 2.5 46.25 50.5 16.6 2 2 2 2 2 1 2 1.86 5 2 70000 187.33 1.493 157.7 1.73 98.57 1.69
2 70.27 37.27 0.945 0.395 0.129 0.002 3 -0.857 27.99 0.997 0.818 0.167 0.005 -0.778 24.423 -0.127 7 8 4 3.2 4 1 2 2.38 2.79 2.67 2.83 3 2.6 2 2 48.25 54 16.31 2 2 2 2 2 1 2 0.5 4 1 10000 181.32 1.396 141.84 1.395 77.4 0.502
2 71.7 31.03 0.613 0.066 0.018 0 1 -1.296 28.61 0.998 0.842 0.199 0.006 -0.742 23.349 -0.199 9 8 2.83 2.4 2.67 2.25 2.5 2.96 2.67 3.92 4 3.5 4 1.2 1 43.38 44.5 16.63 2 2 2 2 2 1 2 -0.32 2 2 35000 162.72 1.16 139.81 1.358 83.36 0.774
1 66.23 32.06 0.704 0.094 0.026 0 1 -1.224 33.02 0.999 0.942 0.49 0.022 -0.501 30.303 0.257 7 8 2.67 3.4 3 1.25 1 2.77 2.79 3.23 3.67 3.75 3.8 1 1.25 45 52.25 18.14 2 2 2 2 2 1 2 0.5 4 2 65000 176.11 1.323 156.13 1.691 94.88 1.416
1 67.23 33.77 0.822 0.162 0.045 0.001 3 -1.103 31.74 0.999 0.923 0.399 0.015 -0.56 27.094 0.049 9 6 3.17 3.4 3 1.25 2 2.77 2.67 3.44 3.67 3.5 4 1 1.25 43.88 47.25 17.26 2 2 2 2 2 1 2 0.3 4 2 56000 170.23 1.247 167.9 2.108 101.12 1.92
2 62.47 39.39 0.973 0.569 0.224 0.005 3 -0.713 28.73 0.998 0.847 0.205 0.006 -0.71 27.405 0.069 6 7 3 2.8 3 1 2 2.95 2.79 3.23 3.17 3.5 3.2 1 1 44.25 40.5 14.54 2 2 2 2 2 1 2 0.53 4 2 58000 198.03 1.74 168.28 2.132 95.26 1.442
2 64.77 39.84 0.977 0.604 0.248 0.006 2 -0.683 26.32 0.995 0.734 0.1 0.003 -0.884 24.224 -0.14 7 8 3.17 2.8 3.67 1.25 1.5 2.58 2.67 3.23 3.5 3.25 3.2 1.4 1 46.25 56 18.41 2 2 2 2 2 1 2 -0.11 3 2 32000 197.38 1.72 167.56 2.088 98.76 1.706
1 64.6 34.43 0.856 0.196 0.056 0.001 1 -1.056 31.5 0.999 0.919 0.382 0.014 -0.584 28.921 0.168 8 6 2.67 3.2 3 1.25 2.5 2.86 3.23 3.44 3.33 3.25 3.4 1.4 1 44.5 52 18.46 2 2 2 2 2 1 2 0.81 5 2 70000 200.68 1.831 171.22 2.391 105.86 2.536
2 62.1 51.6 0.999 0.969 0.847 0.198 1 -0.064 30.39 0.999 0.896 0.306 0.01 -0.619 18.804 -0.523 6 4 2.83 3.2 3.33 1.25 1.5 2.58 2.79 2.95 3.17 3 3 1.8 1.25 45.5 39.5 13.41 2 2 2 2 2 1 2 -0.46 2 2 36000 191.65 1.577 157.42 1.723 98.54 1.687
1 71 32.17 0.714 0.098 0.027 0 0 -1.216 22.81 0.984 0.464 0.026 0.001 -1.137 15.748 -0.768 5 0 2.67 3 3.67 1.25 1.5 2.28 2.67 2.67 2.33 3 2.6 2.4 2 51.75 76.25 20.02 2 2 2 2 2 1 2 0.5 4 2 45000 172.63 1.277 154.03 1.641 98.86 1.714
2 62.17 28.94 0.401 0.031 0.009 0 1 -1.482 22.07 0.979 0.398 0.019 0 -1.195 25.928 -0.027 3 7 4 3.2 4 1.25 1.5 2.48 2.56 2.67 3 3.25 3.4 1.6 1.25 42 41.5 16.54 2 2 2 2 2 1 2 -0.38 2 2 37500 178.46 1.355 153.86 1.637 91.64 1.211
1 60.03 32.58 0.745 0.112 0.031 0 3 -1.226 34.27 0.999 0.956 0.577 0.031 -0.448 20.78 -0.378 7 7 2.5 2.8 3.67 1.25 2 2.48 2.45 2.46 2.6 2.33 2.6 2 1.33 46 53.5 17.78 1 2 2 2 2 1 2 2 5 2 70000 205.56 2.076 169.19 2.195 104.01 2.25
2 73.07 41.63 0.987 0.728 0.359 0.012 2 -0.572 25.64 0.994 0.691 0.079 0.002 -0.93 22.402 -0.264 7 8 2.5 2.6 3 2 2 3.05 2.56 2.95 2.83 2.5 2.8 2 2 49.25 47.5 13.77 2 2 2 2 2 1 2 1.17 5 2 70000 163.23 1.165 152.16 1.599 80.27 0.629
2 70.63 37.34 0.946 0.401 0.132 0.002 0 -0.855 27.47 0.997 0.795 0.144 0.004 -0.81 29.193 0.185 7 6 4 3 3.67 1.25 1 2.67 2.23 2.26 3 3 2.8 1 1.25 44.5 45.75 16.24 2 2 2 2 2 1 2 0.01 3 1 10000 190.19 1.547 120.89 1.045 82.65 0.74
2 61.5 30.9 0.601 0.063 0.017 0 1 -1.305 19.08 0.928 0.168 0.005 0 -1.452 15.846 -0.759 5 3 2.67 3 2.67 1.75 1 1.9 2.34 1.75 3 3.67 3 1.5 1.75 44 38.5 13.98 2 2 2 2 2 1 2 -0.2 3 2 57000 165.78 1.195 143.3 1.422 88.02 1.008
2 70.8 34.69 0.868 0.211 0.06 0.001 2 -1.037 22.84 0.984 0.467 0.027 0.001 -1.134 14.677 -0.862 1 3 3.5 2.8 4 1.5 2 3.15 3.66 4.4 2.67 3.25 2.6 1.2 1.25 47.55 67.25 20.92 2 2 2 2 2 1 2 -0.26 3 2 55000 196.09 1.683 120.72 1.043 86.34 0.921
